Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/01/2012,18:00,N,HB_BUSAVG,24.95
01/01/2012,18:00,N,HB_HOUSTON,24.96
01/01/2012,18:00,N,HB_HUBAVG,24.92
01/01/2012,18:00,N,HB_NORTH,25
01/01/2012,18:00,N,HB_SOUTH,24.86
01/01/2012,18:00,N,HB_WEST,24.83
01/01/2012,18:00,N,LZ_AEN,25.04
01/01/2012,18:00,N,LZ_CPS,25.1
01/01/2012,18:00,N,LZ_HOUSTON,24.97
01/01/2012,18:00,N,LZ_LCRA,25.06
01/01/2012,18:00,N,LZ_NORTH,25
01/01/2012,18:00,N,LZ_RAYBN,25
01/01/2012,18:00,N,LZ_SOUTH,24.57
01/01/2012,18:00,N,LZ_WEST,29.83
01/01/2012,19:00,N,HB_BUSAVG,31.43
01/01/2012,19:00,N,HB_HOUSTON,31.44
01/01/2012,19:00,N,HB_HUBAVG,31.39
01/01/2012,19:00,N,HB_NORTH,31.49
01/01/2012,19:00,N,HB_SOUTH,31.27
01/01/2012,19:00,N,HB_WEST,31.33
01/01/2012,19:00,N,LZ_AEN,31.55
01/01/2012,19:00,N,LZ_CPS,31.65
01/01/2012,19:00,N,LZ_HOUSTON,31.45
01/01/2012,19:00,N,LZ_LCRA,31.6
01/01/2012,19:00,N,LZ_NORTH,31.49
01/01/2012,19:00,N,LZ_RAYBN,31.49
01/01/2012,19:00,N,LZ_SOUTH,30.91
01/01/2012,19:00,N,LZ_WEST,36.34
01/01/2012,20:00,N,HB_BUSAVG,27.28
01/01/2012,20:00,N,HB_HOUSTON,27.28
01/01/2012,20:00,N,HB_HUBAVG,27.25
01/01/2012,20:00,N,HB_NORTH,27.33
01/01/2012,20:00,N,HB_SOUTH,27.14
01/01/2012,20:00,N,HB_WEST,27.24
01/01/2012,20:00,N,LZ_AEN,27.37
01/01/2012,20:00,N,LZ_CPS,27.45
01/01/2012,20:00,N,LZ_HOUSTON,27.29
01/01/2012,20:00,N,LZ_LCRA,27.41
01/01/2012,20:00,N,LZ_NORTH,27.33
01/01/2012,20:00,N,LZ_RAYBN,27.33
01/01/2012,20:00,N,LZ_SOUTH,26.82
01/01/2012,20:00,N,LZ_WEST,30.25
01/01/2012,21:00,N,HB_BUSAVG,25.95
01/01/2012,21:00,N,HB_HOUSTON,25.95
01/01/2012,21:00,N,HB_HUBAVG,25.93
01/01/2012,21:00,N,HB_NORTH,26
01/01/2012,21:00,N,HB_SOUTH,25.83
01/01/2012,21:00,N,HB_WEST,25.91
01/01/2012,21:00,N,LZ_AEN,26.03
01/01/2012,21:00,N,LZ_CPS,26.09
01/01/2012,21:00,N,LZ_HOUSTON,25.96
01/01/2012,21:00,N,LZ_LCRA,26.06
01/01/2012,21:00,N,LZ_NORTH,26
01/01/2012,21:00,N,LZ_RAYBN,26
01/01/2012,21:00,N,LZ_SOUTH,25.54
01/01/2012,21:00,N,LZ_WEST,27.92
01/01/2012,22:00,N,HB_BUSAVG,24.56
01/01/2012,22:00,N,HB_HOUSTON,24.57
01/01/2012,22:00,N,HB_HUBAVG,24.54
01/01/2012,22:00,N,HB_NORTH,24.59
01/01/2012,22:00,N,HB_SOUTH,24.51
01/01/2012,22:00,N,HB_WEST,24.49
01/01/2012,22:00,N,LZ_AEN,24.6
01/01/2012,22:00,N,LZ_CPS,24.63
01/01/2012,22:00,N,LZ_HOUSTON,24.57
01/01/2012,22:00,N,LZ_LCRA,24.61
01/01/2012,22:00,N,LZ_NORTH,24.59
01/01/2012,22:00,N,LZ_RAYBN,24.59
01/01/2012,22:00,N,LZ_SOUTH,24.36
01/01/2012,22:00,N,LZ_WEST,26.49
01/01/2012,23:00,N,HB_BUSAVG,23.02
01/01/2012,23:00,N,HB_HOUSTON,23.02
01/01/2012,23:00,N,HB_HUBAVG,23
01/01/2012,23:00,N,HB_NORTH,23.06
01/01/2012,23:00,N,HB_SOUTH,22.92
01/01/2012,23:00,N,HB_WEST,22.99
01/01/2012,23:00,N,LZ_AEN,23.09
01/01/2012,23:00,N,LZ_CPS,23.15
01/01/2012,23:00,N,LZ_HOUSTON,23.03
01/01/2012,23:00,N,LZ_LCRA,23.12
01/01/2012,23:00,N,LZ_NORTH,23.06
01/01/2012,23:00,N,LZ_RAYBN,23.06
01/01/2012,23:00,N,LZ_SOUTH,22.66
01/01/2012,23:00,N,LZ_WEST,24.99
01/01/2012,24:00,N,HB_BUSAVG,21.48
01/01/2012,24:00,N,HB_HOUSTON,21.49
01/01/2012,24:00,N,HB_HUBAVG,21.47
01/01/2012,24:00,N,HB_NORTH,21.49
01/01/2012,24:00,N,HB_SOUTH,21.49
01/01/2012,24:00,N,HB_WEST,21.42
01/01/2012,24:00,N,LZ_AEN,21.49
01/01/2012,24:00,N,LZ_CPS,21.49
01/01/2012,24:00,N,LZ_HOUSTON,21.49
01/01/2012,24:00,N,LZ_LCRA,21.49
01/01/2012,24:00,N,LZ_NORTH,21.49
01/01/2012,24:00,N,LZ_RAYBN,21.49
01/01/2012,24:00,N,LZ_SOUTH,21.49
01/01/2012,24:00,N,LZ_WEST,23.42
01/02/2012,01:00,N,HB_BUSAVG,21.13
01/02/2012,01:00,N,HB_HOUSTON,21.14
01/02/2012,01:00,N,HB_HUBAVG,21.12
01/02/2012,01:00,N,HB_NORTH,21.15
01/02/2012,01:00,N,HB_SOUTH,21.12
01/02/2012,01:00,N,HB_WEST,21.05
01/02/2012,01:00,N,LZ_AEN,21.15
01/02/2012,01:00,N,LZ_CPS,21.15
01/02/2012,01:00,N,LZ_HOUSTON,21.14
01/02/2012,01:00,N,LZ_LCRA,21.13
01/02/2012,01:00,N,LZ_NORTH,21.15
01/02/2012,01:00,N,LZ_RAYBN,21.15
01/02/2012,01:00,N,LZ_SOUTH,21.15
01/02/2012,01:00,N,LZ_WEST,24.05
01/02/2012,02:00,N,HB_BUSAVG,20.61
01/02/2012,02:00,N,HB_HOUSTON,20.62
01/02/2012,02:00,N,HB_HUBAVG,20.59
01/02/2012,02:00,N,HB_NORTH,20.63
01/02/2012,02:00,N,HB_SOUTH,20.6
