Plant Code,Plant Name,State,Sector Group,Sector Code,Prime Mover,Fuel Code,Aggregated Fuel Group,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Fuel Units,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,NERC Region,Balancing Authority Code,Balancing Authority Name,EIA Balancing Authority Region
7097,J K Spruce,TX,ELECTRIC POWER,1.0,ST,NG,GAS,19527883.0,0.0,194785.0,194785.0,0.0,192847.0,Mcf,11394.8429692845,10337.3337288256,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7131,Brandon Station,TX,ELECTRIC POWER,1.0,GT,NG,GAS,20468000.0,1477.0,213905.0,209566.0,4339.0,203719.0,Mcf,12513.3551625885,11352.0413341091,MRO,SWPP,Southwest Power Pool,Central
7325,San Jacinto Steam Electric Station,TX,ELECTRIC POWER,2.0,GT,NG,GAS,1034100000.0,0.0,13856983.0,13856983.0,0.0,13519008.0,Mcf,810627.847693841,735396.759225112,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7512,Arthur Von Rosenberg,TX,ELECTRIC POWER,1.0,CA,NG,GAS,1257150000.0,0.0,0.0,0.0,0.0,0.0,Mcf,0.0,0.0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7512,Arthur Von Rosenberg,TX,ELECTRIC POWER,1.0,CT,NG,GAS,2115668000.0,0.0,23727563.0,23727563.0,0.0,23567337.0,Mcf,1388052.74753602,1259233.19199494,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7900,Sand Hill,TX,ELECTRIC POWER,1.0,CA,NG,GAS,440823000.0,0.0,278612.0,278612.0,0.0,272862.0,Mcf,16298.6882427204,14786.0729771572,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7900,Sand Hill,TX,ELECTRIC POWER,1.0,CT,NG,GAS,761368000.0,0.0,9278807.0,9278807.0,0.0,9090847.0,Mcf,542806.420963101,492430.754751975,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7900,Sand Hill,TX,ELECTRIC POWER,1.0,GT,NG,GAS,315311000.0,0.0,3122945.0,3122945.0,0.0,3063856.0,Mcf,182691.007401556,165736.194685254,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
7902,Pirkey,TX,ELECTRIC POWER,1.0,ST,LIG,COAL,3060229652.0,0.0,32887518.0,32887518.0,0.0,2636556.0,Tons,3541843.84473486,3213139.65774731,MRO,SWPP,Southwest Power Pool,Central
7902,Pirkey,TX,ELECTRIC POWER,1.0,ST,NG,GAS,10923348.0,0.0,118568.0,118568.0,0.0,119375.0,Mcf,6936.1795886856,6292.4608443124,MRO,SWPP,Southwest Power Pool,Central
8063,DeCordova Steam Electric Station,TX,ELECTRIC POWER,2.0,GT,NG,GAS,22351606.0,0.0,328092.0,328092.0,0.0,312470.0,Mcf,19193.2480400364,17412.0003991984,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
8063,DeCordova Steam Electric Station,TX,ELECTRIC POWER,2.0,GT,DFO,PET,430394.0,0.0,6318.0,6318.0,0.0,1090.0,Barrels,509.5151074728,462.2290732766,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10072,Engineered Carbons Borger Cogen,TX,INDUSTRIAL,6.0,ST,NG,GAS,462306.0,0.0,7963.0,7963.0,0.0,7807.0,Mcf,465.8322487071,422.6002437695,MRO,SWPP,Southwest Power Pool,Central
10154,Power Island,TX,INDUSTRIAL,7.0,GT,NG,GAS,247393000.0,3099220.0,4808933.0,1029396.0,3779537.0,4632884.0,Mcf,281320.617012656,255212.389560606,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10167,Seadrift Coke LP,TX,INDUSTRIAL,7.0,ST,NG,GAS,393265.0,3283.0,19429.0,8488.0,10941.0,18771.0,Mcf,1136.5885671393,1031.1063840509,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10167,Seadrift Coke LP,TX,INDUSTRIAL,7.0,ST,PC,PET,18983137.0,171627.0,1012122.0,440039.0,572083.0,37486.0,Tons,113910.131805822,103338.593673067,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10184,Central Utility Plant,TX,COMMERCIAL,5.0,IC,NG,GAS,13595396.0,18859.0,188867.0,137901.0,50966.0,185860.0,Mcf,11048.6423856039,10023.2626196171,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10184,Central Utility Plant,TX,COMMERCIAL,5.0,IC,DFO,PET,330827.0,456.0,4582.0,3348.0,1234.0,790.0,Barrels,369.5153881672,335.2221610879,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10243,Ticona Polymers Inc,TX,INDUSTRIAL,7.0,GT,NG,GAS,269498000.0,125468.0,3483312.0,3065092.0,418220.0,3368774.0,Mcf,203772.32976371,184861.044873183,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10261,Enterprise Products Operating,TX,INDUSTRIAL,7.0,GT,NG,GAS,154294000.0,0.0,2129992.0,2129992.0,0.0,2052016.0,Mcf,124603.662324266,113039.700920136,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10298,Bayou Cogen Plant,TX,INDUSTRIAL,6.0,GT,NG,GAS,2108450506.0,0.0,29251111.0,29251111.0,0.0,28556058.0,Mcf,1711178.05027137,1552370.54365542,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10418,Ascend Performance Materials Texas Inc.,TX,INDUSTRIAL,7.0,ST,NG,GAS,264139000.0,2714760.0,4356630.0,1085835.0,3270795.0,4213377.0,Mcf,254861.076187971,231208.451590284,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10425,International Paper - Orange,TX,INDUSTRIAL,7.0,ST,NG,GAS,65364145.0,1574714.0,3153922.0,391266.0,2762656.0,3153922.0,Mcf,184503.149253647,167380.158989066,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
10425,International Paper - Orange,TX,INDUSTRIAL,7.0,ST,TDF,MSW,1594840.0,38298.0,76736.0,9546.0,67190.0,2398.0,Tons,7271.9323679552,6597.0537675362,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
10436,ExxonMobil Baytown Refinery,TX,INDUSTRIAL,7.0,GT,NG,GAS,1015917000.0,7659870.0,15338244.0,4845273.0,10492971.0,14188941.0,Mcf,897281.011394975,814007.993645083,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10554,Formosa Utility Venture Ltd,TX,INDUSTRIAL,7.0,CA,NG,GAS,584024101.0,0.0,156681.0,156681.0,0.0,152365.0,Mcf,9165.7745271477,8315.1361037356,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10554,Formosa Utility Venture Ltd,TX,INDUSTRIAL,7.0,CT,NG,GAS,3301583180.0,4916735.0,26018616.0,19093637.0,6924979.0,25061049.0,Mcf,1522078.41259908,1380820.47772755,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10568,Port Arthur Texas Refinery,TX,INDUSTRIAL,7.0,GT,NG,GAS,255058000.0,2212311.0,3584382.0,1011928.0,2572454.0,3493549.0,Mcf,209684.883496829,190224.878433121,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
10692,ExxonMobil Baytown Turbine,TX,INDUSTRIAL,7.0,GT,NG,GAS,2566589000.0,14819761.0,33458703.0,12585803.0,20872900.0,32625251.0,Mcf,1957320.46431156,1775669.47683168,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
10789,Sabine River Works,TX,INDUSTRIAL,7.0,CA,NG,GAS,599979381.0,0.0,788066.0,788066.0,0.0,765346.0,Mcf,46101.5392326522,41823.0420327064,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
10789,Sabine River Works,TX,INDUSTRIAL,7.0,CT,NG,GAS,2570240000.0,6785593.0,27035206.0,16432718.0,10602488.0,26232173.0,Mcf,1581548.51252539,1434771.39846266,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
10790,Victoria Texas Plant,TX,INDUSTRIAL,7.0,GT,NG,GAS,505437000.0,2632130.0,6237785.0,2477600.0,3760185.0,6038516.0,Mcf,364907.875612384,331042.253118374,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50026,Corpus Refinery,TX,INDUSTRIAL,7.0,GT,NG,GAS,280241000.0,1581968.0,3311376.0,1256874.0,2054502.0,3227461.0,Mcf,193714.143965179,175736.31857496,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50043,Houston Chemical Complex Battleground,TX,INDUSTRIAL,7.0,CA,NG,GAS,356376064.0,57939.0,1123103.0,1029652.0,93451.0,1090391.0,Mcf,65701.0669370451,59603.6169255603,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50043,Houston Chemical Complex Battleground,TX,INDUSTRIAL,7.0,CT,NG,GAS,1357472000.0,5413113.0,17405747.0,8674918.0,8730829.0,16898784.0,Mcf,1018229.0927335,923731.373250022,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50054,Rice University,TX,COMMERCIAL,5.0,GT,NG,GAS,19584320.0,120135.0,265242.0,96036.0,169206.0,259786.0,Mcf,15516.5487016914,14076.520640199,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50067,Borger Plant,TX,INDUSTRIAL,7.0,ST,NG,GAS,7458895.0,110507.0,164787.0,34778.0,130009.0,164787.0,Mcf,9639.9722174679,8745.3254263521,MRO,SWPP,Southwest Power Pool,Central
50101,WestRock (TX),TX,INDUSTRIAL,7.0,ST,NG,GAS,62581187.0,2149386.0,3193126.0,288552.0,2904574.0,3012382.0,Mcf,186796.567246654,169460.734143748,TRE,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
50109,Paris Energy Center,TX,ELECTRIC POWER,2.0,CA,NG,GAS,148922000.0,0.0,131887.0,131887.0,0.0,126212.0,Mcf,7715.3356505379,6999.3065867168,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50109,Paris Energy Center,TX,ELECTRIC POWER,2.0,CT,NG,GAS,311892000.0,0.0,4035301.0,4035301.0,0.0,3864742.0,Mcf,236063.460886601,214155.366857118,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50118,Hal C Weaver Power Plant,TX,COMMERCIAL,5.0,CA,NG,GAS,95664310.0,511997.0,1008139.0,398620.0,609519.0,997170.0,Mcf,58975.7198768463,53502.422096386,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50118,Hal C Weaver Power Plant,TX,COMMERCIAL,5.0,CT,NG,GAS,236552930.0,1640232.0,2945208.0,992550.0,1952658.0,2913164.0,Mcf,172293.465471573,156303.606524152,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50121,Valero Refinery Corpus Christi West,TX,INDUSTRIAL,6.0,ST,NG,GAS,34052119.0,0.0,491535.0,491535.0,0.0,491535.0,Mcf,28754.5968062595,26085.9990984845,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50121,Valero Refinery Corpus Christi West,TX,INDUSTRIAL,6.0,ST,PC,PET,80856374.0,0.0,1167146.0,1167146.0,0.0,34147.0,Tons,131357.439811246,119166.687663291,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50127,Signal Hill Generating LLC,TX,ELECTRIC POWER,2.0,CA,NG,GAS,2313000.0,0.0,0.0,0.0,0.0,0.0,Mcf,0.0,0.0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50127,Signal Hill Generating LLC,TX,ELECTRIC POWER,2.0,CT,NG,GAS,12363000.0,0.0,198106.0,198106.0,0.0,198206.0,Mcf,11589.1201133202,10513.5807977141,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50137,Newgulf Cogen,TX,ELECTRIC POWER,2.0,GT,NG,GAS,6563000.0,0.0,159844.0,159844.0,0.0,159844.0,Mcf,9350.8087356948,8482.9980365552,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50150,Union Carbide Seadrift Cogen,TX,INDUSTRIAL,7.0,CA,NG,GAS,157124134.0,29708.0,777001.0,709483.0,67518.0,754369.0,Mcf,45454.2412504917,41235.8171554855,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50150,Union Carbide Seadrift Cogen,TX,INDUSTRIAL,7.0,CT,NG,GAS,565714670.0,1050209.0,7456000.0,5069162.0,2386838.0,7238835.0,Mcf,436172.9557152,395693.509675406,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50229,Texas Petrochemicals,TX,INDUSTRIAL,7.0,ST,NG,GAS,201254931.0,8844422.0,11351094.0,822019.0,10529075.0,10853080.0,Mcf,664034.364348319,602408.023540161,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50241,Tenet Hospital,TX,COMMERCIAL,5.0,IC,DFO,PET,68000.0,208.0,878.0,465.0,413.0,151.0,Barrels,70.8063096488,64.2350627314,TRE,EPE,El Paso Electric Company,Southwest
50304,Shell Deer Park,TX,INDUSTRIAL,7.0,GT,NG,GAS,1039624597.0,738800.0,14286664.0,11823998.0,2462666.0,14021411.0,Mcf,835764.010755088,758200.136764119,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50475,Corpus Christi,TX,INDUSTRIAL,7.0,GT,NG,GAS,76451000.0,1258996.0,2802991.0,1167931.0,1635060.0,3163645.0,Mcf,163973.829038774,148756.081864079,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50625,ExxonMobil Beaumont Refinery,TX,INDUSTRIAL,7.0,GT,NG,GAS,3499489000.0,0.0,21676342.0,21676342.0,0.0,21044993.0,Mcf,1268057.15654956,1150373.90596893,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
50625,ExxonMobil Beaumont Refinery,TX,INDUSTRIAL,7.0,ST,NG,GAS,474636042.0,4079993.0,18998170.0,5398194.0,13599976.0,18444826.0,Mcf,1111385.18804718,1008242.0285287,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
50815,Optim Energy Altura Cogen LLC,TX,ELECTRIC POWER,3.0,CA,NG,GAS,610121000.0,0.0,643938.0,643938.0,0.0,628052.0,Mcf,37670.1100801146,34174.0996825861,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50815,Optim Energy Altura Cogen LLC,TX,ELECTRIC POWER,3.0,CT,NG,GAS,2599000000.0,13365244.0,36698203.0,16447831.0,20250372.0,35810100.0,Mcf,2146829.89162371,1947591.30148209,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
50973,Motiva Enterprises Port Arthur Refinery,TX,INDUSTRIAL,7.0,CA,NG,GAS,174123857.0,0.0,0.0,0.0,0.0,0.0,Mcf,0.0,0.0,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
50973,Motiva Enterprises Port Arthur Refinery,TX,INDUSTRIAL,7.0,CT,NG,GAS,1333272760.0,5904236.0,13666515.0,6466227.0,7200288.0,13523505.0,Mcf,799485.547461925,725288.530764697,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
50973,Motiva Enterprises Port Arthur Refinery,TX,INDUSTRIAL,7.0,GT,NG,GAS,135179240.0,1646020.0,2581298.0,573957.0,2007341.0,2554470.0,Mcf,151004.879056026,136990.727620454,SERC,MISO,"Midcontinent Independent System Operator, Inc.",Midwest
52088,Texas City Power Plant,TX,ELECTRIC POWER,3.0,CA,NG,GAS,378440000.0,179478.0,1813157.0,1514028.0,299129.0,1724757.0,Mcf,106068.944187996,96225.1149305969,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
52088,Texas City Power Plant,TX,ELECTRIC POWER,3.0,CT,NG,GAS,1371554000.0,5990617.0,18772333.0,8787972.0,9984361.0,17862285.0,Mcf,1098173.81575643,996256.750209957,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
52120,Freeport Energy,TX,INDUSTRIAL,7.0,CA,NG,GAS,435948070.0,0.0,0.0,0.0,0.0,0.0,Mcf,0.0,0.0,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
52120,Freeport Energy,TX,INDUSTRIAL,7.0,CT,NG,GAS,2264779280.0,6865898.0,27738603.0,16101489.0,11637114.0,26930683.0,Mcf,1622696.94982839,1472101.01590165,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
52120,Freeport Energy,TX,INDUSTRIAL,7.0,GT,NG,GAS,477228640.0,1856522.0,5962807.0,2816161.0,3146646.0,5789133.0,Mcf,348821.774885902,316449.038270799,TRE,ERCO,"Electric Reliability Council of Texas, Inc.","Electric Reliability Council of Texas, Inc."
52122,Wasson CO2 Removal Plant,TX,INDUSTRIAL,7.0,GT,NG,GAS,152499000.0,101720.0,1727901.0,1445351.0,282550.0,2518808.0,Mcf,101081.502998021,91700.5379642762,MRO,SWPP,Southwest Power Pool,Central
