SEQUENCE_NUMBER,CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_FUEL_TYPE,CAMD_LATITUDE,CAMD_LONGITUDE,CAMD_STATUS,CAMD_STATUS_DATE,CAMD_RETIRE_YEAR,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,EIA_NAMEPLATE_CAPACITY,EIA_BOILER_ID,EIA_UNIT_TYPE,EIA_FUEL_TYPE,EIA_LATITUDE,EIA_LONGITUDE,EIA_RETIRE_YEAR,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
2347.0,TX,W A Parish,3470,WAP1,1,187.9,Pipeline Natural Gas,29.4783,-95.6358,OPR,1958-06-01T00:00:00,0,WAP1,1,TX,W A Parish,3470.0,1,187.8,WAP1,ST,NG,29.4828,-95.6311,0.0,0.0,3470.0,WAP1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2348.0,TX,W A Parish,3470,WAP2,2,187.9,Pipeline Natural Gas,29.4783,-95.6358,OPR,1958-12-20T00:00:00,0,WAP2,2,TX,W A Parish,3470.0,2,187.8,WAP2,ST,NG,29.4828,-95.6311,0.0,0.0,3470.0,WAP2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2349.0,TX,W A Parish,3470,WAP3,3,299.2,Pipeline Natural Gas,29.4783,-95.6358,OPR,1961-03-15T00:00:00,0,WAP3,3,TX,W A Parish,3470.0,3,299.2,WAP3,ST,NG,29.4828,-95.6311,0.0,0.0,3470.0,WAP3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2350.0,TX,W A Parish,3470,WAP4,4,580.5,Pipeline Natural Gas,29.4783,-95.6358,OPR,1968-06-01T00:00:00,0,WAP4,4,TX,W A Parish,3470.0,4,580.5,WAP4,ST,NG,29.4828,-95.6311,0.0,0.0,3470.0,WAP4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2351.0,TX,W A Parish,3470,WAP5,5,734.1,Coal,29.4783,-95.6358,OPR,1977-12-27T00:00:00,0,WAP5,5,TX,W A Parish,3470.0,5,734.1,WAP5,ST,SUB,29.4828,-95.6311,0.0,0.0,3470.0,WAP5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2352.0,TX,W A Parish,3470,WAP6,6,734.1,Coal,29.4783,-95.6358,OPR,1978-12-27T00:00:00,0,WAP6,6,TX,W A Parish,3470.0,6,734.1,WAP6,ST,SUB,29.4828,-95.6311,0.0,0.0,3470.0,WAP6,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2353.0,TX,W A Parish,3470,WAP7,7,614.6,Coal,29.4783,-95.6358,OPR,1980-06-02T00:00:00,0,WAP7,7,TX,W A Parish,3470.0,7,614.6,WAP7,ST,SUB,29.4828,-95.6311,0.0,0.0,3470.0,WAP7,7,7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2354.0,TX,W A Parish,3470,WAP8,8,614.6,Coal,29.4783,-95.6358,OPR,1982-12-01T00:00:00,0,WAP8,8,TX,W A Parish,3470.0,8,654.0,WAP8,ST,SUB,29.4828,-95.6311,0.0,0.0,3470.0,WAP8,8,8,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2355.0,TX,Knox Lee Power Plant,3476,2,2,30.0,Pipeline Natural Gas,32.3766,-94.6415,RET,2020-05-01T00:00:00,2020,2,2,TX,Knox Lee,3476.0,2,38.0,2,ST,NG,32.3766,-94.6415,0.0,0.0,3476.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2356.0,TX,Knox Lee Power Plant,3476,3,3,30.0,Pipeline Natural Gas,32.3766,-94.6415,RET,2020-05-01T00:00:00,2020,3,3,TX,Knox Lee,3476.0,3,38.0,3,ST,NG,32.3766,-94.6415,0.0,0.0,3476.0,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2357.0,TX,Knox Lee Power Plant,3476,4,4,75.0,Pipeline Natural Gas,32.3766,-94.6415,RET,2018-12-31T00:00:00,2018,4,4,TX,Knox Lee,3476.0,4,74.0,4,ST,NG,32.3766,-94.6415,2018.0,0.0,3476.0,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2358.0,TX,Knox Lee Power Plant,3476,5,5,323.7,Pipeline Natural Gas,32.3766,-94.6415,OPR,1974-04-25T00:00:00,0,5,5,TX,Knox Lee,3476.0,5,351.0,5,ST,NG,32.3766,-94.6415,0.0,0.0,3476.0,5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2359.0,TX,Lone Star Power Plant,3477,1,1,40.0,Pipeline Natural Gas,32.9217,-94.7158,RET,2020-05-01T00:00:00,2020,1,1,TX,Lone Star,3477.0,1,40.0,1,ST,NG,32.9215,-94.7226,0.0,0.0,3477.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2360.0,TX,Wilkes Power Plant,3478,1,1,179.5,Pipeline Natural Gas,32.8486,-94.5469,OPR,1964-03-01T00:00:00,0,1,1,TX,Wilkes,3478.0,1,180.0,1,ST,NG,32.848163,-94.547986,0.0,0.0,3478.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2361.0,TX,Wilkes Power Plant,3478,2,2,351.0,Pipeline Natural Gas,32.8486,-94.5469,OPR,1970-03-01T00:00:00,0,2,2,TX,Wilkes,3478.0,2,351.0,2,ST,NG,32.848163,-94.547986,0.0,0.0,3478.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2362.0,TX,Wilkes Power Plant,3478,3,3,351.0,Pipeline Natural Gas,32.8486,-94.5469,OPR,1971-09-01T00:00:00,0,3,3,TX,Wilkes,3478.0,3,351.0,3,ST,NG,32.848163,-94.547986,0.0,0.0,3478.0,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2363.0,TX,Jones Station,3482,151B,1,248.0,Pipeline Natural Gas,33.5239,-101.7392,OPR,1971-07-01T00:00:00,0,151B,1,TX,Jones,3482.0,1,247.5,151B,ST,NG,33.5239,-101.7392,0.0,0.0,3482.0,151B,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2364.0,TX,Jones Station,3482,152B,2,248.0,Pipeline Natural Gas,33.5239,-101.7392,OPR,1974-06-01T00:00:00,0,152B,2,TX,Jones,3482.0,2,247.5,152B,ST,NG,33.5239,-101.7392,0.0,0.0,3482.0,152B,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2365.0,TX,Jones Station,3482,153T,3,203.0,Pipeline Natural Gas,33.5239,-101.7392,OPR,2011-06-18T00:00:00,0,153T,3,TX,Jones,3482.0,3,182.7,,GT,NG,33.5239,-101.7392,0.0,0.0,3482.0,,,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2366.0,TX,Jones Station,3482,154T,4,203.0,Pipeline Natural Gas,33.5239,-101.7392,OPR,2013-04-09T00:00:00,0,154T,4,TX,Jones,3482.0,4,182.7,,GT,NG,33.5239,-101.7392,0.0,0.0,3482.0,,,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2367.0,TX,Moore County Station,3483,3,3,49.0,Pipeline Natural Gas,35.9667,-101.865,RET,2013-10-24T00:00:00,2013,3,3,TX,Moore County,3483.0,3,49.0,3,ST,NG,35.9667,-101.865,2013.0,0.0,3483.0,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2368.0,TX,Nichols Station,3484,141B,1,114.0,Pipeline Natural Gas,35.2825,-101.7458,OPR,1960-07-01T00:00:00,0,141B,1,TX,Nichols,3484.0,1,113.6,141B,ST,NG,35.283357,-101.746423,0.0,0.0,3484.0,141B,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2369.0,TX,Nichols Station,3484,142B,2,114.0,Pipeline Natural Gas,35.2825,-101.7458,OPR,1962-07-01T00:00:00,0,142B,2,TX,Nichols,3484.0,2,113.6,142B,ST,NG,35.283357,-101.746423,0.0,0.0,3484.0,142B,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2370.0,TX,Nichols Station,3484,143B,3,248.0,Pipeline Natural Gas,35.2825,-101.7458,OPR,1968-08-02T00:00:00,0,143B,3,TX,Nichols,3484.0,3,247.5,143B,ST,NG,35.283357,-101.746423,0.0,0.0,3484.0,143B,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2371.0,TX,Plant X,3485,111B,1,48.0,Pipeline Natural Gas,34.1661,-102.4114,OPR,1952-05-01T00:00:00,0,111B,1,TX,Plant X,3485.0,1,48.0,111B,ST,NG,34.1661,-102.4114,0.0,0.0,3485.0,111B,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2372.0,TX,Plant X,3485,112B,2,98.0,Pipeline Natural Gas,34.1661,-102.4114,OPR,1953-08-01T00:00:00,0,112B,2,TX,Plant X,3485.0,2,98.0,112B,ST,NG,34.1661,-102.4114,0.0,0.0,3485.0,112B,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2373.0,TX,Plant X,3485,113B,3,98.0,Pipeline Natural Gas,34.1661,-102.4114,OPR,1955-06-01T00:00:00,0,113B,3,TX,Plant X,3485.0,3,98.0,113B,ST,NG,34.1661,-102.4114,0.0,0.0,3485.0,113B,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2374.0,TX,Plant X,3485,114B,4,190.4,Pipeline Natural Gas,34.1661,-102.4114,OPR,1964-07-01T00:00:00,0,114B,4,TX,Plant X,3485.0,4,190.4,114B,ST,NG,34.1661,-102.4114,0.0,0.0,3485.0,114B,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2375.0,TX,Eagle Mountain,3489,1,1,122.5,Pipeline Natural Gas,32.9056,-97.4792,RET,2012-07-27T00:00:00,2012,1,1,TX,Eagle Mountain,3489.0,1,122.5,1,ST,NG,32.9056,-97.4792,2012.0,0.0,3489.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2376.0,TX,Eagle Mountain,3489,2,2,187.5,Pipeline Natural Gas,32.9056,-97.4792,RET,2012-07-27T00:00:00,2012,2,2,TX,Eagle Mountain,3489.0,2,187.5,2,ST,NG,32.9056,-97.4792,2012.0,0.0,3489.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2377.0,TX,Eagle Mountain,3489,3,3,396.2,Pipeline Natural Gas,32.9056,-97.4792,RET,2012-07-27T00:00:00,2012,3,3,TX,Eagle Mountain,3489.0,3,396.1,3,ST,NG,32.9056,-97.4792,2012.0,0.0,3489.0,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2378.0,TX,Graham,3490,1,1,247.8,Pipeline Natural Gas,33.135,-98.6117,OPR,1960-12-19T00:00:00,0,1,1,TX,Graham,3490.0,1,247.7,1,ST,NG,33.1344,-98.6117,0.0,0.0,3490.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2379.0,TX,Graham,3490,2,2,387.0,Pipeline Natural Gas,33.135,-98.6117,OPR,1969-06-05T00:00:00,0,2,2,TX,Graham,3490.0,2,387.0,2,ST,NG,33.1344,-98.6117,0.0,0.0,3490.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2380.0,TX,Handley Generating Station,3491,3,3,405.0,Pipeline Natural Gas,32.7278,-97.2186,OPR,1963-07-26T00:00:00,0,3,3,TX,Handley,3491.0,3,404.8,3,ST,NG,32.7283,-97.2192,0.0,0.0,3491.0,3,3,3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2381.0,TX,Handley Generating Station,3491,4,4,455.0,Pipeline Natural Gas,32.7278,-97.2186,OPR,1976-10-26T00:00:00,0,4,4,TX,Handley,3491.0,4,455.0,4,ST,NG,32.7283,-97.2192,0.0,0.0,3491.0,4,4,4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2382.0,TX,Handley Generating Station,3491,5,5,455.0,Pipeline Natural Gas,32.7278,-97.2186,OPR,1977-10-24T00:00:00,0,5,5,TX,Handley,3491.0,5,455.0,5,ST,NG,32.7283,-97.2192,0.0,0.0,3491.0,5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2383.0,TX,Morgan Creek,3492,5,5,170.4,Pipeline Natural Gas,32.3358,-100.9158,RET,2011-12-11T00:00:00,2011,5,5,TX,Morgan Creek,3492.0,5,170.4,5,ST,NG,32.3358,-100.9156,2012.0,0.0,3492.0,5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2384.0,TX,Morgan Creek,3492,6,6,517.5,Pipeline Natural Gas,32.3358,-100.9158,RET,2011-12-11T00:00:00,2011,6,6,TX,Morgan Creek,3492.0,6,517.5,6,ST,NG,32.3358,-100.9156,2012.0,0.0,3492.0,6,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2385.0,TX,Morgan Creek,3492,CT1,CT1,,Pipeline Natural Gas,32.3358,-100.9158,OPR,1988-07-01T00:00:00,0,CT1,CT1,TX,Morgan Creek,3492.0,CT1,89.4,,GT,NG,32.3358,-100.9156,0.0,0.0,3492.0,,,CT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2386.0,TX,Morgan Creek,3492,CT2,CT2,,Pipeline Natural Gas,32.3358,-100.9158,OPR,1988-07-01T00:00:00,0,CT2,CT2,TX,Morgan Creek,3492.0,CT2,89.4,,GT,NG,32.3358,-100.9156,0.0,0.0,3492.0,,,CT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2387.0,TX,Morgan Creek,3492,CT3,CT3,,Pipeline Natural Gas,32.3358,-100.9158,OPR,1988-07-01T00:00:00,0,CT3,CT3,TX,Morgan Creek,3492.0,CT3,89.4,,GT,NG,32.3358,-100.9156,0.0,0.0,3492.0,,,CT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2388.0,TX,Morgan Creek,3492,CT4,CT4,,Pipeline Natural Gas,32.3358,-100.9158,OPR,1988-07-01T00:00:00,0,CT4,CT4,TX,Morgan Creek,3492.0,CT4,89.4,,GT,NG,32.3358,-100.9156,0.0,0.0,3492.0,,,CT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2389.0,TX,Morgan Creek,3492,CT5,CT5,,Pipeline Natural Gas,32.3358,-100.9158,OPR,1988-07-01T00:00:00,0,CT5,CT5,TX,Morgan Creek,3492.0,CT5,89.4,,GT,NG,32.3358,-100.9156,0.0,0.0,3492.0,,,CT5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2390.0,TX,Morgan Creek,3492,CT6,CT6,,Pipeline Natural Gas,32.3358,-100.9158,OPR,1988-07-01T00:00:00,0,CT6,CT6,TX,Morgan Creek,3492.0,CT6,89.4,,GT,NG,32.3358,-100.9156,0.0,0.0,3492.0,,,CT6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2391.0,TX,Permian Basin,3494,5,5,115.0,Pipeline Natural Gas,31.5839,-102.9636,RET,2016-01-21T00:00:00,2016,5,5,TX,Permian Basin,3494.0,5,114.9,5,ST,NG,31.5839,-102.9633,2016.0,0.0,3494.0,5,5,5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2392.0,TX,Permian Basin,3494,6,6,535.5,Pipeline Natural Gas,31.5839,-102.9636,RET,2016-01-21T00:00:00,2016,6,6,TX,Permian Basin,3494.0,6,535.5,6,ST,NG,31.5839,-102.9633,2016.0,0.0,3494.0,6,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2393.0,TX,Permian Basin,3494,CT1,CT1,,Pipeline Natural Gas,31.5839,-102.9636,OPR,1988-05-01T00:00:00,0,CT1,CT1,TX,Permian Basin,3494.0,CT1,89.4,,GT,NG,31.5839,-102.9633,0.0,0.0,3494.0,,,CT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2394.0,TX,Permian Basin,3494,CT2,CT2,,Pipeline Natural Gas,31.5839,-102.9636,OPR,1988-05-01T00:00:00,0,CT2,CT2,TX,Permian Basin,3494.0,CT2,89.4,,GT,NG,31.5839,-102.9633,0.0,0.0,3494.0,,,CT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2395.0,TX,Permian Basin,3494,CT3,CT3,,Pipeline Natural Gas,31.5839,-102.9636,OPR,1988-05-01T00:00:00,0,CT3,CT3,TX,Permian Basin,3494.0,CT3,89.4,,GT,NG,31.5839,-102.9633,0.0,0.0,3494.0,,,CT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2396.0,TX,Permian Basin,3494,CT4,CT4,,Pipeline Natural Gas,31.5839,-102.9636,OPR,1990-02-01T00:00:00,0,CT4,CT4,TX,Permian Basin,3494.0,CT4,89.4,,GT,NG,31.5839,-102.9633,0.0,0.0,3494.0,,,CT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2397.0,TX,Permian Basin,3494,CT5,CT5,,Pipeline Natural Gas,31.5839,-102.9636,OPR,1990-02-01T00:00:00,0,CT5,CT5,TX,Permian Basin,3494.0,CT5,89.4,,GT,NG,31.5839,-102.9633,0.0,0.0,3494.0,,,CT5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2398.0,TX,Big Brown,3497,1,1,593.4,Coal,31.8206,-96.0561,RET,2018-02-12T00:00:00,2018,1,1,TX,Big Brown,3497.0,1,593.4,1,ST,SUB,31.8206,-96.0544,2018.0,0.0,3497.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2399.0,TX,Big Brown,3497,2,2,593.4,Coal,31.8206,-96.0561,RET,2018-02-12T00:00:00,2018,2,2,TX,Big Brown,3497.0,2,593.4,2,ST,SUB,31.8206,-96.0544,2018.0,0.0,3497.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2400.0,TX,Lake Creek,3502,1,ST1,79.6,Pipeline Natural Gas,31.4647,-96.985,RET,2015-02-26T00:00:00,2015,1,ST1,TX,Lake Creek,3502.0,ST1,79.6,1,ST,NG,31.4647,-96.985,2014.0,0.0,3502.0,1,ST1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2401.0,TX,Lake Creek,3502,2,ST2,236.0,Pipeline Natural Gas,31.4647,-96.985,RET,2015-02-26T00:00:00,2015,2,ST2,TX,Lake Creek,3502.0,ST2,236.0,2,ST,NG,31.4647,-96.985,2014.0,0.0,3502.0,2,ST2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2402.0,TX,Stryker Creek,3504,1,ST1,176.8,Pipeline Natural Gas,31.9381,-94.9883,OPR,1958-06-26T00:00:00,0,1,ST1,TX,Stryker Creek,3504.0,ST1,176.8,1,ST,NG,31.93985,-94.989834,0.0,0.0,3504.0,1,ST1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2403.0,TX,Stryker Creek,3504,2,ST2,526.7,Pipeline Natural Gas,31.9381,-94.9883,OPR,1965-12-21T00:00:00,0,2,ST2,TX,Stryker Creek,3504.0,ST2,526.6,2,ST,NG,31.93985,-94.989834,0.0,0.0,3504.0,2,ST2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2404.0,TX,Trinidad,3507,9,6,239.4,Pipeline Natural Gas,32.1264,-96.1014,OPR,1965-05-26T00:00:00,0,9,6,TX,Trinidad (TX),3507.0,6,239.3,9,ST,NG,32.124519,-96.101277,0.0,0.0,3507.0,9,6,6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2405.0,TX,Decker Creek,3548,1,1,321.0,Pipeline Natural Gas,30.3036,-97.6128,RET,2020-11-01T00:00:00,2020,1,1,TX,Decker Creek,3548.0,1,321.0,1,ST,NG,30.3033,-97.6128,0.0,0.0,3548.0,1,1,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2406.0,TX,Decker Creek,3548,2,2,405.0,Pipeline Natural Gas,30.3036,-97.6128,OPR,1978-01-12T00:00:00,0,2,2,TX,Decker Creek,3548.0,2,405.0,2,ST,NG,30.3033,-97.6128,0.0,0.0,3548.0,2,2,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
2407.0,TX,Decker Creek,3548,GT-1A,GT1,51.6,Pipeline Natural Gas,30.3036,-97.6128,OPR,1988-06-01T00:00:00,0,GT-1A,GT1,TX,Decker Creek,3548.0,GT1,51.5,,GT,NG,30.3033,-97.6128,0.0,0.0,3548.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2408.0,TX,Decker Creek,3548,GT-1B,GT1,51.6,Pipeline Natural Gas,30.3036,-97.6128,OPR,1988-06-01T00:00:00,0,GT-1B,GT1,TX,Decker Creek,3548.0,GT1,51.5,,GT,NG,30.3033,-97.6128,0.0,0.0,3548.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2409.0,TX,Decker Creek,3548,GT-2A,GT2,51.6,Pipeline Natural Gas,30.3036,-97.6128,OPR,1988-06-01T00:00:00,0,GT-2A,GT2,TX,Decker Creek,3548.0,GT2,51.5,,GT,NG,30.3033,-97.6128,0.0,0.0,3548.0,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2410.0,TX,Decker Creek,3548,GT-2B,GT2,51.6,Pipeline Natural Gas,30.3036,-97.6128,OPR,1988-06-01T00:00:00,0,GT-2B,GT2,TX,Decker Creek,3548.0,GT2,51.5,,GT,NG,30.3033,-97.6128,0.0,0.0,3548.0,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2411.0,TX,Decker Creek,3548,GT-3A,GT3,51.6,Pipeline Natural Gas,30.3036,-97.6128,OPR,1988-06-01T00:00:00,0,GT-3A,GT3,TX,Decker Creek,3548.0,GT3,51.5,,GT,NG,30.3033,-97.6128,0.0,0.0,3548.0,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
2412.0,TX,Decker Creek,3548,GT-3B,GT3,51.6,Pipeline Natural Gas,30.3036,-97.6128,OPR,1988-06-01T00:00:00,0,GT-3B,GT3,TX,Decker Creek,3548.0,GT3,51.5,,GT,NG,30.3033,-97.6128,0.0,0.0,3548.0,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
