param,date,county
Sulfur dioxide,20190101,Jim Wells
Sulfur dioxide,20190101,Johnson
Sulfur dioxide,20190101,Jones
Sulfur dioxide,20190101,Karnes
Sulfur dioxide,20190101,Kendall
Sulfur dioxide,20190101,Kenedy
Sulfur dioxide,20190101,Kent
Sulfur dioxide,20190101,Kerr
Sulfur dioxide,20190101,Kimble
Sulfur dioxide,20190101,King
Sulfur dioxide,20190101,Kinney
Sulfur dioxide,20190101,Kleberg
Sulfur dioxide,20190101,Knox
Sulfur dioxide,20190101,Lamar
Sulfur dioxide,20190101,Lamb
Sulfur dioxide,20190101,Lampasas
Sulfur dioxide,20190101,La Salle
Sulfur dioxide,20190101,Lavaca
Sulfur dioxide,20190101,Lee
Sulfur dioxide,20190101,Leon
Sulfur dioxide,20190101,Liberty
Sulfur dioxide,20190101,Limestone
Sulfur dioxide,20190101,Lipscomb
Sulfur dioxide,20190101,Live Oak
Sulfur dioxide,20190101,Llano
Sulfur dioxide,20190101,Loving
Sulfur dioxide,20190101,Lubbock
Sulfur dioxide,20190101,Lynn
Sulfur dioxide,20190101,McCulloch
Sulfur dioxide,20190101,McMullen
Sulfur dioxide,20190101,Madison
Sulfur dioxide,20190101,Marion
Sulfur dioxide,20190101,Martin
Sulfur dioxide,20190101,Mason
Sulfur dioxide,20190101,Matagorda
Sulfur dioxide,20190101,Maverick
Sulfur dioxide,20190101,Medina
Sulfur dioxide,20190101,Menard
Sulfur dioxide,20190101,Midland
Sulfur dioxide,20190101,Mills
Sulfur dioxide,20190101,Mitchell
Sulfur dioxide,20190101,Montague
Sulfur dioxide,20190101,Montgomery
Sulfur dioxide,20190101,Moore
Sulfur dioxide,20190101,Morris
Sulfur dioxide,20190101,Motley
Sulfur dioxide,20190101,Nacogdoches
Sulfur dioxide,20190101,Newton
Sulfur dioxide,20190101,Nolan
Sulfur dioxide,20190101,Ochiltree
Sulfur dioxide,20190101,Oldham
Sulfur dioxide,20190101,Palo Pinto
Sulfur dioxide,20190101,Panola
Sulfur dioxide,20190101,Parker
Sulfur dioxide,20190101,Parmer
Sulfur dioxide,20190101,Pecos
Sulfur dioxide,20190101,Polk
Sulfur dioxide,20190101,Presidio
Sulfur dioxide,20190101,Rains
Sulfur dioxide,20190101,Randall
Sulfur dioxide,20190101,Reagan
Sulfur dioxide,20190101,Real
Sulfur dioxide,20190101,Red River
Sulfur dioxide,20190101,Reeves
Sulfur dioxide,20190101,Refugio
Sulfur dioxide,20190101,Roberts
Sulfur dioxide,20190101,Rockwall
Sulfur dioxide,20190101,Runnels
Sulfur dioxide,20190101,Sabine
Sulfur dioxide,20190101,San Augustine
Sulfur dioxide,20190101,San Jacinto
Sulfur dioxide,20190101,San Patricio
Sulfur dioxide,20190101,San Saba
Sulfur dioxide,20190101,Schleicher
Sulfur dioxide,20190101,Scurry
Sulfur dioxide,20190101,Shackelford
Sulfur dioxide,20190101,Shelby
Sulfur dioxide,20190101,Sherman
Sulfur dioxide,20190101,Smith
Sulfur dioxide,20190101,Somervell
Sulfur dioxide,20190101,Starr
Sulfur dioxide,20190101,Stephens
Sulfur dioxide,20190101,Sterling
Sulfur dioxide,20190101,Stonewall
Sulfur dioxide,20190101,Sutton
Sulfur dioxide,20190101,Swisher
Sulfur dioxide,20190101,Tarrant
Sulfur dioxide,20190101,Taylor
Sulfur dioxide,20190101,Terrell
Sulfur dioxide,20190101,Terry
Sulfur dioxide,20190101,Throckmorton
Sulfur dioxide,20190101,Tom Green
Sulfur dioxide,20190101,Trinity
Sulfur dioxide,20190101,Tyler
Sulfur dioxide,20190101,Upshur
Sulfur dioxide,20190101,Upton
Sulfur dioxide,20190101,Uvalde
Sulfur dioxide,20190101,Val Verde
Sulfur dioxide,20190101,Van Zandt
Sulfur dioxide,20190101,Victoria
Sulfur dioxide,20190101,Walker
Sulfur dioxide,20190101,Waller
Sulfur dioxide,20190101,Ward
Sulfur dioxide,20190101,Washington
Sulfur dioxide,20190101,Webb
Sulfur dioxide,20190101,Wharton
Sulfur dioxide,20190101,Wheeler
Sulfur dioxide,20190101,Wichita
Sulfur dioxide,20190101,Wilbarger
Sulfur dioxide,20190101,Willacy
Sulfur dioxide,20190101,Williamson
Sulfur dioxide,20190101,Wilson
Sulfur dioxide,20190101,Winkler
Sulfur dioxide,20190101,Wise
Sulfur dioxide,20190101,Wood
Sulfur dioxide,20190101,Yoakum
Sulfur dioxide,20190101,Young
Sulfur dioxide,20190101,Zapata
Sulfur dioxide,20190101,Zavala
Nitrogen dioxide (NO2),20190101,Anderson
Nitrogen dioxide (NO2),20190101,Andrews
Nitrogen dioxide (NO2),20190101,Angelina
Nitrogen dioxide (NO2),20190101,Aransas
Nitrogen dioxide (NO2),20190101,Archer
Nitrogen dioxide (NO2),20190101,Armstrong
Nitrogen dioxide (NO2),20190101,Atascosa
Nitrogen dioxide (NO2),20190101,Austin
Nitrogen dioxide (NO2),20190101,Bailey
Nitrogen dioxide (NO2),20190101,Bandera
Nitrogen dioxide (NO2),20190101,Bastrop
Nitrogen dioxide (NO2),20190101,Baylor
Nitrogen dioxide (NO2),20190101,Bee
Nitrogen dioxide (NO2),20190101,Blanco
Nitrogen dioxide (NO2),20190101,Borden
Nitrogen dioxide (NO2),20190101,Bosque
Nitrogen dioxide (NO2),20190101,Bowie
Nitrogen dioxide (NO2),20190101,Brazos
Nitrogen dioxide (NO2),20190101,Brewster
Nitrogen dioxide (NO2),20190101,Briscoe
Nitrogen dioxide (NO2),20190101,Brooks
Nitrogen dioxide (NO2),20190101,Brown
Nitrogen dioxide (NO2),20190101,Burleson
Nitrogen dioxide (NO2),20190101,Burnet
Nitrogen dioxide (NO2),20190101,Caldwell
Nitrogen dioxide (NO2),20190101,Calhoun
Nitrogen dioxide (NO2),20190101,Callahan
Nitrogen dioxide (NO2),20190101,Cameron
Nitrogen dioxide (NO2),20190101,Camp
Nitrogen dioxide (NO2),20190101,Carson
Nitrogen dioxide (NO2),20190101,Cass
Nitrogen dioxide (NO2),20190101,Castro
Nitrogen dioxide (NO2),20190101,Chambers
Nitrogen dioxide (NO2),20190101,Cherokee
Nitrogen dioxide (NO2),20190101,Childress
Nitrogen dioxide (NO2),20190101,Clay
Nitrogen dioxide (NO2),20190101,Cochran
Nitrogen dioxide (NO2),20190101,Coke
Nitrogen dioxide (NO2),20190101,Coleman
Nitrogen dioxide (NO2),20190101,Collin
Nitrogen dioxide (NO2),20190101,Collingsworth
Nitrogen dioxide (NO2),20190101,Colorado
Nitrogen dioxide (NO2),20190101,Comal
Nitrogen dioxide (NO2),20190101,Comanche
Nitrogen dioxide (NO2),20190101,Concho
Nitrogen dioxide (NO2),20190101,Cooke
Nitrogen dioxide (NO2),20190101,Coryell
Nitrogen dioxide (NO2),20190101,Cottle
Nitrogen dioxide (NO2),20190101,Crane
Nitrogen dioxide (NO2),20190101,Crockett
Nitrogen dioxide (NO2),20190101,Crosby
Nitrogen dioxide (NO2),20190101,Culberson
Nitrogen dioxide (NO2),20190101,Dallam
Nitrogen dioxide (NO2),20190101,Dawson
Nitrogen dioxide (NO2),20190101,Deaf Smith
Nitrogen dioxide (NO2),20190101,Delta
Nitrogen dioxide (NO2),20190101,DeWitt
Nitrogen dioxide (NO2),20190101,Dickens
Nitrogen dioxide (NO2),20190101,Dimmit
Nitrogen dioxide (NO2),20190101,Donley
Nitrogen dioxide (NO2),20190101,Duval
Nitrogen dioxide (NO2),20190101,Eastland
Nitrogen dioxide (NO2),20190101,Ector
Nitrogen dioxide (NO2),20190101,Edwards
Nitrogen dioxide (NO2),20190101,Erath
Nitrogen dioxide (NO2),20190101,Falls
Nitrogen dioxide (NO2),20190101,Fannin
Nitrogen dioxide (NO2),20190101,Fayette
Nitrogen dioxide (NO2),20190101,Fisher
Nitrogen dioxide (NO2),20190101,Floyd
Nitrogen dioxide (NO2),20190101,Foard
Nitrogen dioxide (NO2),20190101,Fort Bend
Nitrogen dioxide (NO2),20190101,Franklin
Nitrogen dioxide (NO2),20190101,Freestone
Nitrogen dioxide (NO2),20190101,Frio
Nitrogen dioxide (NO2),20190101,Gaines
Nitrogen dioxide (NO2),20190101,Garza
Nitrogen dioxide (NO2),20190101,Gillespie
Nitrogen dioxide (NO2),20190101,Glasscock
Nitrogen dioxide (NO2),20190101,Goliad
Nitrogen dioxide (NO2),20190101,Gonzales
Nitrogen dioxide (NO2),20190101,Gray
Nitrogen dioxide (NO2),20190101,Grayson
Nitrogen dioxide (NO2),20190101,Grimes
Nitrogen dioxide (NO2),20190101,Guadalupe
Nitrogen dioxide (NO2),20190101,Hale
Nitrogen dioxide (NO2),20190101,Hall
Nitrogen dioxide (NO2),20190101,Hamilton
Nitrogen dioxide (NO2),20190101,Hansford
Nitrogen dioxide (NO2),20190101,Hardeman
Nitrogen dioxide (NO2),20190101,Hardin
Nitrogen dioxide (NO2),20190101,Hartley
Nitrogen dioxide (NO2),20190101,Haskell
Nitrogen dioxide (NO2),20190101,Hays
Nitrogen dioxide (NO2),20190101,Hemphill
Nitrogen dioxide (NO2),20190101,Henderson
Nitrogen dioxide (NO2),20190101,Hidalgo
Nitrogen dioxide (NO2),20190101,Hill
Nitrogen dioxide (NO2),20190101,Hockley
Nitrogen dioxide (NO2),20190101,Hood
Nitrogen dioxide (NO2),20190101,Hopkins
Nitrogen dioxide (NO2),20190101,Houston
Nitrogen dioxide (NO2),20190101,Howard
Nitrogen dioxide (NO2),20190101,Hudspeth
Nitrogen dioxide (NO2),20190101,Hutchinson
Nitrogen dioxide (NO2),20190101,Irion
Nitrogen dioxide (NO2),20190101,Jack
Nitrogen dioxide (NO2),20190101,Jackson
Nitrogen dioxide (NO2),20190101,Jasper
Nitrogen dioxide (NO2),20190101,Jeff Davis
Nitrogen dioxide (NO2),20190101,Jim Hogg
Nitrogen dioxide (NO2),20190101,Jim Wells
Nitrogen dioxide (NO2),20190101,Johnson
Nitrogen dioxide (NO2),20190101,Jones
Nitrogen dioxide (NO2),20190101,Karnes
Nitrogen dioxide (NO2),20190101,Kendall
Nitrogen dioxide (NO2),20190101,Kenedy
Nitrogen dioxide (NO2),20190101,Kent
Nitrogen dioxide (NO2),20190101,Kerr
Nitrogen dioxide (NO2),20190101,Kimble
Nitrogen dioxide (NO2),20190101,King
Nitrogen dioxide (NO2),20190101,Kinney
Nitrogen dioxide (NO2),20190101,Kleberg
Nitrogen dioxide (NO2),20190101,Knox
Nitrogen dioxide (NO2),20190101,Lamar
Nitrogen dioxide (NO2),20190101,Lamb
Nitrogen dioxide (NO2),20190101,Lampasas
Nitrogen dioxide (NO2),20190101,La Salle
Nitrogen dioxide (NO2),20190101,Lavaca
Nitrogen dioxide (NO2),20190101,Lee
Nitrogen dioxide (NO2),20190101,Leon
Nitrogen dioxide (NO2),20190101,Liberty
Nitrogen dioxide (NO2),20190101,Limestone
Nitrogen dioxide (NO2),20190101,Lipscomb
Nitrogen dioxide (NO2),20190101,Live Oak
Nitrogen dioxide (NO2),20190101,Llano
Nitrogen dioxide (NO2),20190101,Loving
Nitrogen dioxide (NO2),20190101,Lubbock
Nitrogen dioxide (NO2),20190101,Lynn
Nitrogen dioxide (NO2),20190101,McCulloch
Nitrogen dioxide (NO2),20190101,McLennan
Nitrogen dioxide (NO2),20190101,McMullen
Nitrogen dioxide (NO2),20190101,Madison
Nitrogen dioxide (NO2),20190101,Marion
Nitrogen dioxide (NO2),20190101,Martin
Nitrogen dioxide (NO2),20190101,Mason
Nitrogen dioxide (NO2),20190101,Matagorda
Nitrogen dioxide (NO2),20190101,Maverick
Nitrogen dioxide (NO2),20190101,Medina
Nitrogen dioxide (NO2),20190101,Menard
Nitrogen dioxide (NO2),20190101,Midland
Nitrogen dioxide (NO2),20190101,Milam
Nitrogen dioxide (NO2),20190101,Mills
Nitrogen dioxide (NO2),20190101,Mitchell
Nitrogen dioxide (NO2),20190101,Montague
Nitrogen dioxide (NO2),20190101,Moore
Nitrogen dioxide (NO2),20190101,Morris
Nitrogen dioxide (NO2),20190101,Motley
Nitrogen dioxide (NO2),20190101,Nacogdoches
Nitrogen dioxide (NO2),20190101,Newton
Nitrogen dioxide (NO2),20190101,Nolan
Nitrogen dioxide (NO2),20190101,Nueces
Nitrogen dioxide (NO2),20190101,Ochiltree
Nitrogen dioxide (NO2),20190101,Oldham
Nitrogen dioxide (NO2),20190101,Palo Pinto
Nitrogen dioxide (NO2),20190101,Panola
Nitrogen dioxide (NO2),20190101,Parker
Nitrogen dioxide (NO2),20190101,Parmer
Nitrogen dioxide (NO2),20190101,Pecos
Nitrogen dioxide (NO2),20190101,Polk
Nitrogen dioxide (NO2),20190101,Potter
Nitrogen dioxide (NO2),20190101,Presidio
Nitrogen dioxide (NO2),20190101,Rains
Nitrogen dioxide (NO2),20190101,Randall
Nitrogen dioxide (NO2),20190101,Reagan
Nitrogen dioxide (NO2),20190101,Real
Nitrogen dioxide (NO2),20190101,Red River
Nitrogen dioxide (NO2),20190101,Reeves
Nitrogen dioxide (NO2),20190101,Refugio
Nitrogen dioxide (NO2),20190101,Roberts
Nitrogen dioxide (NO2),20190101,Robertson
Nitrogen dioxide (NO2),20190101,Rockwall
Nitrogen dioxide (NO2),20190101,Runnels
Nitrogen dioxide (NO2),20190101,Rusk
Nitrogen dioxide (NO2),20190101,Sabine
Nitrogen dioxide (NO2),20190101,San Augustine
Nitrogen dioxide (NO2),20190101,San Jacinto
Nitrogen dioxide (NO2),20190101,San Patricio
Nitrogen dioxide (NO2),20190101,San Saba
Nitrogen dioxide (NO2),20190101,Schleicher
Nitrogen dioxide (NO2),20190101,Scurry
Nitrogen dioxide (NO2),20190101,Shackelford
Nitrogen dioxide (NO2),20190101,Shelby
Nitrogen dioxide (NO2),20190101,Sherman
Nitrogen dioxide (NO2),20190101,Somervell
Nitrogen dioxide (NO2),20190101,Starr
Nitrogen dioxide (NO2),20190101,Stephens
Nitrogen dioxide (NO2),20190101,Sterling
Nitrogen dioxide (NO2),20190101,Stonewall
Nitrogen dioxide (NO2),20190101,Sutton
Nitrogen dioxide (NO2),20190101,Swisher
Nitrogen dioxide (NO2),20190101,Taylor
Nitrogen dioxide (NO2),20190101,Terrell
Nitrogen dioxide (NO2),20190101,Terry
Nitrogen dioxide (NO2),20190101,Throckmorton
Nitrogen dioxide (NO2),20190101,Titus
Nitrogen dioxide (NO2),20190101,Tom Green
Nitrogen dioxide (NO2),20190101,Trinity
Nitrogen dioxide (NO2),20190101,Tyler
Nitrogen dioxide (NO2),20190101,Upshur
Nitrogen dioxide (NO2),20190101,Upton
Nitrogen dioxide (NO2),20190101,Uvalde
Nitrogen dioxide (NO2),20190101,Val Verde
Nitrogen dioxide (NO2),20190101,Van Zandt
Nitrogen dioxide (NO2),20190101,Victoria
Nitrogen dioxide (NO2),20190101,Walker
Nitrogen dioxide (NO2),20190101,Waller
Nitrogen dioxide (NO2),20190101,Ward
Nitrogen dioxide (NO2),20190101,Washington
Nitrogen dioxide (NO2),20190101,Webb
Nitrogen dioxide (NO2),20190101,Wharton
Nitrogen dioxide (NO2),20190101,Wheeler
Nitrogen dioxide (NO2),20190101,Wichita
Nitrogen dioxide (NO2),20190101,Wilbarger
Nitrogen dioxide (NO2),20190101,Willacy
Nitrogen dioxide (NO2),20190101,Williamson
Nitrogen dioxide (NO2),20190101,Wilson
Nitrogen dioxide (NO2),20190101,Winkler
Nitrogen dioxide (NO2),20190101,Wise
Nitrogen dioxide (NO2),20190101,Wood
Nitrogen dioxide (NO2),20190101,Yoakum
Nitrogen dioxide (NO2),20190101,Young
Nitrogen dioxide (NO2),20190101,Zapata
Nitrogen dioxide (NO2),20190101,Zavala
Ozone,20190101,Anderson
Ozone,20190101,Andrews
Ozone,20190101,Angelina
Ozone,20190101,Aransas
Ozone,20190101,Archer
Ozone,20190101,Armstrong
Ozone,20190101,Atascosa
Ozone,20190101,Austin
Ozone,20190101,Bailey
Ozone,20190101,Bandera
Ozone,20190101,Bastrop
Ozone,20190101,Baylor
Ozone,20190101,Bee
Ozone,20190101,Blanco
Ozone,20190101,Borden
Ozone,20190101,Bosque
Ozone,20190101,Bowie
Ozone,20190101,Brazos
Ozone,20190101,Briscoe
Ozone,20190101,Brooks
Ozone,20190101,Brown
Ozone,20190101,Burleson
Ozone,20190101,Burnet
Ozone,20190101,Caldwell
Ozone,20190101,Calhoun
Ozone,20190101,Callahan
Ozone,20190101,Camp
Ozone,20190101,Carson
Ozone,20190101,Cass
Ozone,20190101,Castro
Ozone,20190101,Chambers
Ozone,20190101,Cherokee
Ozone,20190101,Childress
Ozone,20190101,Clay
Ozone,20190101,Cochran
Ozone,20190101,Coke
Ozone,20190101,Coleman
Ozone,20190101,Collingsworth
Ozone,20190101,Colorado
Ozone,20190101,Comal
Ozone,20190101,Comanche
Ozone,20190101,Concho
Ozone,20190101,Cooke
Ozone,20190101,Coryell
Ozone,20190101,Cottle
Ozone,20190101,Crane
Ozone,20190101,Crockett
Ozone,20190101,Crosby
Ozone,20190101,Dallam
Ozone,20190101,Dawson
Ozone,20190101,Deaf Smith
Ozone,20190101,Delta
Ozone,20190101,DeWitt
Ozone,20190101,Dickens
Ozone,20190101,Dimmit
Ozone,20190101,Donley
Ozone,20190101,Duval
Ozone,20190101,Eastland
Ozone,20190101,Ector
Ozone,20190101,Edwards
Ozone,20190101,Erath
Ozone,20190101,Falls
Ozone,20190101,Fannin
Ozone,20190101,Fayette
Ozone,20190101,Fisher
Ozone,20190101,Floyd
Ozone,20190101,Foard
Ozone,20190101,Fort Bend
Ozone,20190101,Franklin
Ozone,20190101,Freestone
Ozone,20190101,Frio
Ozone,20190101,Gaines
Ozone,20190101,Garza
Ozone,20190101,Gillespie
Ozone,20190101,Glasscock
Ozone,20190101,Goliad
Ozone,20190101,Gonzales
Ozone,20190101,Gray
Ozone,20190101,Grayson
Ozone,20190101,Grimes
Ozone,20190101,Guadalupe
Ozone,20190101,Hale
Ozone,20190101,Hall
Ozone,20190101,Hamilton
Ozone,20190101,Hansford
Ozone,20190101,Hardeman
Ozone,20190101,Hardin
Ozone,20190101,Hartley
Ozone,20190101,Haskell
Ozone,20190101,Hays
Ozone,20190101,Hemphill
Ozone,20190101,Henderson
Ozone,20190101,Hill
Ozone,20190101,Hockley
Ozone,20190101,Hopkins
Ozone,20190101,Houston
Ozone,20190101,Howard
Ozone,20190101,Hudspeth
Ozone,20190101,Hutchinson
Ozone,20190101,Irion
Ozone,20190101,Jack
Ozone,20190101,Jackson
Ozone,20190101,Jasper
Ozone,20190101,Jeff Davis
Ozone,20190101,Jim Hogg
Ozone,20190101,Jim Wells
Ozone,20190101,Jones
Ozone,20190101,Karnes
Ozone,20190101,Kendall
Ozone,20190101,Kenedy
Ozone,20190101,Kent
Ozone,20190101,Kerr
Ozone,20190101,Kimble
Ozone,20190101,King
Ozone,20190101,Kinney
Ozone,20190101,Kleberg
Ozone,20190101,Knox
Ozone,20190101,Lamar
Ozone,20190101,Lamb
Ozone,20190101,Lampasas
Ozone,20190101,La Salle
Ozone,20190101,Lavaca
Ozone,20190101,Lee
Ozone,20190101,Leon
Ozone,20190101,Liberty
Ozone,20190101,Limestone
Ozone,20190101,Lipscomb
Ozone,20190101,Live Oak
Ozone,20190101,Llano
Ozone,20190101,Loving
Ozone,20190101,Lubbock
Ozone,20190101,Lynn
Ozone,20190101,McCulloch
Ozone,20190101,McMullen
Ozone,20190101,Madison
Ozone,20190101,Marion
Ozone,20190101,Martin
Ozone,20190101,Mason
Ozone,20190101,Matagorda
Ozone,20190101,Maverick
Ozone,20190101,Medina
Ozone,20190101,Menard
Ozone,20190101,Midland
Ozone,20190101,Milam
Ozone,20190101,Mills
Ozone,20190101,Mitchell
Ozone,20190101,Montague
Ozone,20190101,Moore
Ozone,20190101,Morris
Ozone,20190101,Motley
Ozone,20190101,Nacogdoches
Ozone,20190101,Newton
Ozone,20190101,Nolan
Ozone,20190101,Ochiltree
Ozone,20190101,Oldham
Ozone,20190101,Palo Pinto
Ozone,20190101,Panola
Ozone,20190101,Parmer
Ozone,20190101,Pecos
Ozone,20190101,Potter
Ozone,20190101,Presidio
Ozone,20190101,Rains
Ozone,20190101,Reagan
Ozone,20190101,Real
Ozone,20190101,Red River
Ozone,20190101,Reeves
Ozone,20190101,Refugio
Ozone,20190101,Roberts
Ozone,20190101,Robertson
Ozone,20190101,Runnels
Ozone,20190101,Rusk
Ozone,20190101,Sabine
Ozone,20190101,San Augustine
Ozone,20190101,San Jacinto
Ozone,20190101,San Patricio
Ozone,20190101,San Saba
Ozone,20190101,Schleicher
Ozone,20190101,Scurry
Ozone,20190101,Shackelford
Ozone,20190101,Shelby
Ozone,20190101,Sherman
Ozone,20190101,Somervell
Ozone,20190101,Starr
Ozone,20190101,Stephens
Ozone,20190101,Sterling
Ozone,20190101,Stonewall
Ozone,20190101,Sutton
Ozone,20190101,Swisher
Ozone,20190101,Taylor
Ozone,20190101,Terrell
Ozone,20190101,Terry
Ozone,20190101,Throckmorton
Ozone,20190101,Titus
Ozone,20190101,Tom Green
Ozone,20190101,Trinity
Ozone,20190101,Tyler
Ozone,20190101,Upshur
Ozone,20190101,Upton
Ozone,20190101,Uvalde
Ozone,20190101,Val Verde
Ozone,20190101,Van Zandt
Ozone,20190101,Walker
Ozone,20190101,Waller
Ozone,20190101,Ward
Ozone,20190101,Washington
Ozone,20190101,Wharton
Ozone,20190101,Wheeler
Ozone,20190101,Wichita
Ozone,20190101,Wilbarger
Ozone,20190101,Willacy
Ozone,20190101,Williamson
Ozone,20190101,Wilson
Ozone,20190101,Winkler
Ozone,20190101,Wise
Ozone,20190101,Wood
Ozone,20190101,Yoakum
Ozone,20190101,Young
Ozone,20190101,Zapata
Ozone,20190101,Zavala
PM10 Total 0-10um STP,20190101,Anderson
PM10 Total 0-10um STP,20190101,Andrews
PM10 Total 0-10um STP,20190101,Angelina
PM10 Total 0-10um STP,20190101,Aransas
PM10 Total 0-10um STP,20190101,Archer
PM10 Total 0-10um STP,20190101,Armstrong
PM10 Total 0-10um STP,20190101,Atascosa
PM10 Total 0-10um STP,20190101,Austin
PM10 Total 0-10um STP,20190101,Bailey
PM10 Total 0-10um STP,20190101,Bandera
PM10 Total 0-10um STP,20190101,Bastrop
PM10 Total 0-10um STP,20190101,Baylor
PM10 Total 0-10um STP,20190101,Bee
PM10 Total 0-10um STP,20190101,Bell
PM10 Total 0-10um STP,20190101,Blanco
PM10 Total 0-10um STP,20190101,Borden
PM10 Total 0-10um STP,20190101,Bosque
PM10 Total 0-10um STP,20190101,Bowie
PM10 Total 0-10um STP,20190101,Brazoria
PM10 Total 0-10um STP,20190101,Brazos
PM10 Total 0-10um STP,20190101,Brewster
PM10 Total 0-10um STP,20190101,Briscoe
PM10 Total 0-10um STP,20190101,Brooks
PM10 Total 0-10um STP,20190101,Brown
PM10 Total 0-10um STP,20190101,Burleson
PM10 Total 0-10um STP,20190101,Burnet
PM10 Total 0-10um STP,20190101,Caldwell
PM10 Total 0-10um STP,20190101,Calhoun
PM10 Total 0-10um STP,20190101,Callahan
PM10 Total 0-10um STP,20190101,Cameron
PM10 Total 0-10um STP,20190101,Camp
PM10 Total 0-10um STP,20190101,Carson
PM10 Total 0-10um STP,20190101,Cass
PM10 Total 0-10um STP,20190101,Castro
PM10 Total 0-10um STP,20190101,Chambers
PM10 Total 0-10um STP,20190101,Cherokee
PM10 Total 0-10um STP,20190101,Childress
PM10 Total 0-10um STP,20190101,Clay
PM10 Total 0-10um STP,20190101,Cochran
PM10 Total 0-10um STP,20190101,Coke
PM10 Total 0-10um STP,20190101,Coleman
PM10 Total 0-10um STP,20190101,Collin
PM10 Total 0-10um STP,20190101,Collingsworth
PM10 Total 0-10um STP,20190101,Colorado
PM10 Total 0-10um STP,20190101,Comal
PM10 Total 0-10um STP,20190101,Comanche
PM10 Total 0-10um STP,20190101,Concho
PM10 Total 0-10um STP,20190101,Cooke
PM10 Total 0-10um STP,20190101,Coryell
PM10 Total 0-10um STP,20190101,Cottle
PM10 Total 0-10um STP,20190101,Crane
PM10 Total 0-10um STP,20190101,Crockett
PM10 Total 0-10um STP,20190101,Crosby
PM10 Total 0-10um STP,20190101,Culberson
PM10 Total 0-10um STP,20190101,Dallam
PM10 Total 0-10um STP,20190101,Dawson
PM10 Total 0-10um STP,20190101,Deaf Smith
PM10 Total 0-10um STP,20190101,Delta
PM10 Total 0-10um STP,20190101,Denton
PM10 Total 0-10um STP,20190101,DeWitt
PM10 Total 0-10um STP,20190101,Dickens
PM10 Total 0-10um STP,20190101,Dimmit
PM10 Total 0-10um STP,20190101,Donley
PM10 Total 0-10um STP,20190101,Duval
PM10 Total 0-10um STP,20190101,Eastland
PM10 Total 0-10um STP,20190101,Ector
PM10 Total 0-10um STP,20190101,Edwards
PM10 Total 0-10um STP,20190101,Ellis
PM10 Total 0-10um STP,20190101,Erath
PM10 Total 0-10um STP,20190101,Falls
PM10 Total 0-10um STP,20190101,Fannin
PM10 Total 0-10um STP,20190101,Fayette
PM10 Total 0-10um STP,20190101,Fisher
PM10 Total 0-10um STP,20190101,Floyd
PM10 Total 0-10um STP,20190101,Foard
PM10 Total 0-10um STP,20190101,Fort Bend
PM10 Total 0-10um STP,20190101,Franklin
PM10 Total 0-10um STP,20190101,Freestone
PM10 Total 0-10um STP,20190101,Frio
PM10 Total 0-10um STP,20190101,Gaines
PM10 Total 0-10um STP,20190101,Garza
PM10 Total 0-10um STP,20190101,Gillespie
PM10 Total 0-10um STP,20190101,Glasscock
PM10 Total 0-10um STP,20190101,Goliad
PM10 Total 0-10um STP,20190101,Gonzales
PM10 Total 0-10um STP,20190101,Gray
PM10 Total 0-10um STP,20190101,Grayson
PM10 Total 0-10um STP,20190101,Gregg
PM10 Total 0-10um STP,20190101,Grimes
PM10 Total 0-10um STP,20190101,Guadalupe
PM10 Total 0-10um STP,20190101,Hale
PM10 Total 0-10um STP,20190101,Hall
PM10 Total 0-10um STP,20190101,Hamilton
PM10 Total 0-10um STP,20190101,Hansford
PM10 Total 0-10um STP,20190101,Hardeman
PM10 Total 0-10um STP,20190101,Hardin
PM10 Total 0-10um STP,20190101,Harrison
PM10 Total 0-10um STP,20190101,Hartley
PM10 Total 0-10um STP,20190101,Haskell
PM10 Total 0-10um STP,20190101,Hays
PM10 Total 0-10um STP,20190101,Hemphill
PM10 Total 0-10um STP,20190101,Henderson
PM10 Total 0-10um STP,20190101,Hill
PM10 Total 0-10um STP,20190101,Hockley
PM10 Total 0-10um STP,20190101,Hood
PM10 Total 0-10um STP,20190101,Hopkins
PM10 Total 0-10um STP,20190101,Houston
PM10 Total 0-10um STP,20190101,Howard
PM10 Total 0-10um STP,20190101,Hudspeth
PM10 Total 0-10um STP,20190101,Hunt
PM10 Total 0-10um STP,20190101,Hutchinson
PM10 Total 0-10um STP,20190101,Irion
PM10 Total 0-10um STP,20190101,Jack
PM10 Total 0-10um STP,20190101,Jackson
PM10 Total 0-10um STP,20190101,Jasper
PM10 Total 0-10um STP,20190101,Jeff Davis
PM10 Total 0-10um STP,20190101,Jefferson
PM10 Total 0-10um STP,20190101,Jim Hogg
PM10 Total 0-10um STP,20190101,Jim Wells
PM10 Total 0-10um STP,20190101,Johnson
PM10 Total 0-10um STP,20190101,Jones
PM10 Total 0-10um STP,20190101,Karnes
PM10 Total 0-10um STP,20190101,Kaufman
PM10 Total 0-10um STP,20190101,Kendall
PM10 Total 0-10um STP,20190101,Kenedy
PM10 Total 0-10um STP,20190101,Kent
PM10 Total 0-10um STP,20190101,Kerr
PM10 Total 0-10um STP,20190101,Kimble
PM10 Total 0-10um STP,20190101,King
PM10 Total 0-10um STP,20190101,Kinney
PM10 Total 0-10um STP,20190101,Kleberg
PM10 Total 0-10um STP,20190101,Knox
PM10 Total 0-10um STP,20190101,Lamar
